Episodes,Average Episode Reward
0,241.53919333728166
1,142.1931896555054
2,72.85651311814097
3,7.499139587768029
4,59.60563476435437
5,-181.55955790248763
6,184.93942627888092
7,-90.69028711639746
8,-87.31378871259255
9,-157.23220789165157
10,-178.3586128885727
11,-64.06617892436866
12,-59.81996765500633
13,-136.9362254821431
14,22.78599212320524
15,-44.50310252265168
16,-68.31029819356618
17,-32.24882188668082
18,-130.9230971965933
19,-56.84215951289511
20,74.08306648382292
21,23.22887922715355
22,122.85839435440307
23,-109.2045585981789
24,-270.0376271224598
25,-70.53000080881696
26,10.498852882656257
27,-34.187794115749526
28,-76.19488394515058
29,-39.17867368580005
30,69.43337008328612
31,-55.1309173135929
32,-67.42256405455484
33,134.35857160560664
34,19.13213720832708
35,-58.98313816286662
36,-8.58332418611415
37,-51.137570029595736
38,53.54045217991369
39,-82.35047244897736
40,172.41909703281343
41,100.38459519552113
42,16.51028159949858
43,95.98934592081739
44,-36.348193668372474
45,38.966818625763636
46,-36.08995706852282
47,42.87210737186944
48,76.07984931816141
49,-26.597691276447833
50,-0.8036847399907376
51,-25.37760541559461
52,-145.7642920088933
53,-85.28588076462204
54,-170.84250692789436
55,-6.1053877243851655
56,-69.04689552399911
57,128.34789933332416
58,-115.9583037810317
59,-19.455661406578834
60,20.497935789561623
61,-80.07780443568335
62,-83.54483763052508
63,-54.782071101762526
64,74.46606732713273
65,-26.540092574448266
66,132.71102897837773
67,-127.2184724483421
68,49.27447288772193
69,47.88307541638156
70,-177.53904247340014
71,-112.97640245634575
72,46.84218979026106
73,19.592255827046774
74,39.40732919035048
75,231.00816606356256
76,-56.87183394760966
77,91.83043330984721
78,193.22116633062234
79,-47.71041780033164
80,28.22783887788131
81,69.66166010487802
82,-28.91495347145854
83,181.11134309561658
84,-21.24979100294712
85,-108.04343148037498
86,89.5113960378939
87,-23.201258801790544
88,-54.95153257397005
89,-43.48292645138698
90,-88.77216980304274
91,96.24269475229666
92,141.37221832465877
93,21.185110282871484
94,21.50999720680968
95,-102.68749407315735
96,-23.70249972818187
97,62.32760027297464
98,-1.430752272576071
99,-60.14474802894666
100,17.704249201496083
101,-77.58695903635758
102,63.96999180677645
103,48.43300562319473
104,32.01095460026948
105,-155.00908302357067
106,-1.427893397516323
107,0.06597759760446031
108,37.7889408935768
109,-211.27923395661585
110,18.608881860431573
111,132.28745456140973
112,-30.72980099409743
113,63.53715352771632
114,-54.95445121297749
115,67.2677553899075
116,118.42800414864953
117,37.25991569498254
118,109.32293565667932
119,-46.90718177303794
120,152.93269680383852
121,127.874550645691
122,110.00436663372778
123,-90.0029285959896
124,128.86235984626393
125,35.62402250021198
126,7.375991247808459
127,-122.78102452157843
128,39.603046502404105
129,-155.82195193967243
130,-66.2275072880381
131,310.4929338574664
132,143.09603521878958
133,37.59200596190425
134,22.967716483969056
135,127.71752690530192
136,-135.62496079686488
137,25.04971693059831
138,393.2561803260918
139,16.965358695840365
140,-37.490928409358844
141,-7.075538685584693
142,134.1981683518839
143,28.97347709290041
144,1.9798151297635833
145,45.47603306599499
146,70.51796988797201
147,79.20770399451298
148,-159.55024789378615
149,80.370278902976
150,-123.20929524551795
151,107.20368876966404
152,188.7179635889454
153,58.06462367593209
154,53.952585761499584
155,-28.176302695948955
156,-136.96490798745123
157,60.96742566698531
158,90.01254766325525
159,-113.07208884776844
160,-1.9892231249362737
161,-145.15981998639722
162,122.0099262855658
163,-7.8626409691887815
164,-44.09633039074384
165,-67.4060214328039
166,-246.54161946246006
167,-107.14593905539088
168,-61.857810448144804
169,61.62830198243949
170,-47.40373184746354
171,-105.36268190902547
172,45.58934065066678
173,-84.1783377018384
174,-132.70149565898112
175,223.13188333774264
176,-15.751751065428731
177,-48.42804169581587
178,23.83427938448068
179,56.59291405403421
180,-58.95725163432581
181,-44.61741505610229
182,-39.89193864399641
183,-134.30572842010554
184,169.24900290133613
185,-111.54041166131829
