Episodes,Average Episode Reward
0,17.63877993383625
1,38.071113631799285
2,9.06433542349831
3,35.809061682989885
4,1.6752306228448612
5,20.740617148533033
6,26.704088814870516
7,65.69154406198238
8,77.13253808094069
9,27.60394070454694
10,55.298223806909824
11,28.01772620833656
12,118.71392205633548
13,48.86558169036491
14,65.92776725045984
15,25.83214072889215
16,81.8597818978313
17,79.02105983207028
18,5.076838021908627
19,38.41458986912551
20,107.55838774620716
21,51.86368563297159
22,71.00498639571732
23,153.31103190501827
24,13.044566176124729
25,7.544703857158251
26,5.650322617487004
27,14.435442780508904
28,53.46241725474867
29,-4.018118962205471
30,35.71133453811427
31,11.693796416380462
32,69.740931458278
33,42.418329038567215
34,49.696672789817434
35,12.685258707726966
36,9.132572607270507
37,29.978676759844568
38,-6.444035327455875
39,68.32567920176986
40,45.73191920980006
41,26.82258172465268
42,5.689445174310936
43,80.87674066840759
44,20.759703578994475
45,74.64844853799234
46,139.33612242144488
47,127.110583053364
48,35.817699150477
49,80.12196219274927
50,0.12474500910850117
51,66.68828580568123
52,43.648165930383186
53,33.46474886638042
54,19.61420765601623
55,12.526300221428587
56,55.70212677578837
57,56.3399469202632
58,32.80394899019097
59,41.41501472426162
60,19.616061583021455
61,126.45671309078614
62,7.39499074163151
63,48.322514695758095
64,-11.010477790710139
65,12.518582096212237
66,52.449222498010485
67,98.75748124227414
68,10.244326122455906
69,28.97515778075583
70,24.807944762625162
71,31.526476789293625
72,14.344654578646875
73,29.50638088937784
74,33.05892253535914
75,7.143872985170557
76,45.950370435097135
77,41.1526579481545
78,111.0388876401669
79,14.85419173228648
80,27.163111228690088
81,69.14773254563524
82,31.043866640378724
83,39.13569904836307
84,142.75746377040088
85,38.6388125433009
86,32.41427712461494
87,98.68521256866032
88,19.175657984435993
89,59.80479650659124
90,18.58152827217304
91,23.17098773590985
92,29.274553525593927
93,49.5411649134869
94,59.59025962177854
95,100.86329027249134
96,19.990442087268725
97,20.560558447889168
98,73.24469340123949
99,31.131331873427744
100,16.717369415526814
101,32.21117030262562
102,73.12202653063264
103,2.021621741945939
104,71.56762661003027
105,5.561107965411159
106,5.0846094022404
107,90.21560352136007
108,31.746803471712802
109,62.8468198346047
110,35.79893835389445
111,19.876349889960498
112,142.58749629268604
113,114.37923925685251
114,68.16869424734908
115,24.015578197054953
116,21.86038129466769
117,22.383688033871255
118,28.583943148688288
119,16.793408357343125
120,43.61863949204694
121,45.46511635337767
122,86.13490769402124
123,21.46303432007625
124,33.04192385646188
125,45.21607291354425
126,26.065660777253726
127,74.56336088418809
128,35.27265098863806
129,79.07093097753122
130,48.87628626241861
131,83.11689362059052
132,13.659279647757872
133,15.037181323447427
134,30.339414274976257
135,26.035669187696413
136,-16.24105287651867
137,8.22576516877269
138,42.10824822215081
139,8.018054640752904
140,107.39275416825156
141,66.74035933506136
142,81.44407640534718
143,19.416964092829268
144,24.829836190934543
145,96.63243580755469
146,92.08218789733267
147,13.929254820455293
148,4.575352382308928
149,93.19280539191764
150,32.915405124841065
151,25.407178559108438
152,14.719766150965764
153,84.32993352936576
154,42.58466622519364
155,9.766689231393018
156,-3.7782586422388014
157,22.30486420532148
158,10.664832586315024
159,12.843436049768494
160,53.566660263951995
161,13.756595902290847
162,9.005390515400647
163,24.84225184530254
164,19.077160005702492
165,5.713514683983135
