Episodes,Average Episode Reward
0,-64.09155013167032
1,-41.84337399751775
2,-43.133776851089564
3,-38.41848297937068
4,-44.30426094715956
5,-49.870146503187726
6,-43.65572369564234
7,-37.89909848568878
8,-50.88499300131616
9,-35.17396746611332
10,-49.808258384422984
11,-40.580939284682586
12,6.327572009219995
13,-65.8454241066725
14,-51.749814349913315
15,-50.13238166378788
16,-41.062140281589784
17,-52.783351293723875
18,-0.41303699944698735
19,36.100271264013344
20,-41.191954016424035
21,-46.440622005450294
22,-44.37014274515806
23,-43.32449359866032
24,-49.56325034553534
25,-36.97272617621834
26,-45.20474101611088
27,-38.52974360255789
28,-46.62520545655964
29,-44.77873748595299
30,-0.1656480664339579
31,-49.58443174197278
32,-40.604727462356735
33,-34.62023720476221
34,38.40832277473038
35,-41.53324653721758
36,-49.84491564175332
37,-43.43341657451997
38,-39.43109925089137
39,-62.03106156760472
40,-56.47131649562682
41,-58.62180063954789
42,-42.793690032751634
43,-45.32359584209512
44,-35.50875526783872
45,-35.470344935427825
46,-37.508412838701595
47,-55.92644743398538
48,-41.53385381576804
49,-53.80232357230213
50,-34.59171131487868
51,-55.75951297904851
52,73.68377750337491
53,19.6792323987345
54,-48.72881871918821
55,-33.87004186432219
56,-48.361659062342895
57,-56.046530387283156
58,-49.1961490469958
59,74.43746564509794
60,-35.599750915551105
61,-51.74142296738103
62,-39.91776844681644
63,-46.75775775731293
64,5.313703252631983
65,-36.49537997712283
66,-33.61034785687126
67,-8.118343214477898
68,173.23321621087737
69,-46.19747244597924
70,-42.567395736637344
71,-55.34094726421827
72,-49.46732890034525
73,-40.67532830120747
74,85.30943961765507
75,-66.61192847865115
76,-47.238860186506045
77,-44.7197470629699
78,-41.14728508412667
79,-44.40026267226426
80,29.19213397005813
81,-0.09597544085003307
82,-42.42057960020994
83,-46.785754920544264
84,-41.739347549658746
85,-54.91609501467981
86,-37.933740085967145
87,-38.45898452416953
88,-39.26457373883953
89,19.201337775916407
90,-47.05578691793589
91,-35.20603337596877
92,32.00335550438606
93,-37.132992161049145
94,-41.52946257801186
95,40.751737839839464
96,-37.665596696999444
97,-38.317184191926444
98,-51.9935600364018
99,-46.82093160893305
100,-39.2340989825886
101,-39.243909670337345
102,-34.98320923219099
103,-44.11678053128251
104,-33.86097923408704
105,-42.184280689331956
106,-47.064858546593626
107,-38.068667244829406
108,-34.75768945733619
109,-42.16420772924374
110,-44.842664313601425
111,7.707884306068458
112,-25.733212973934123
113,-44.791747566220266
114,-44.16674431311588
115,54.85104210275881
116,-38.409190539446655
117,-35.79275122898125
118,74.58621865219558
119,-48.61798463213495
120,-42.31851224326249
121,-39.53318336067913
122,-48.68114724520436
123,-40.36745409242589
124,-60.54195857599294
125,-42.272644706627794
126,-49.337996524806385
127,-39.161955570638504
128,-34.54972807086966
129,-40.615988477612504
130,-41.01497522453147
131,-52.33068880150819
132,-44.24124490583258
133,17.02212448297786
134,-43.41384503230208
135,-19.83065819772601
136,55.64864896928809
137,-37.111547887558835
138,-52.54999265543382
139,51.81143342229279
140,23.16319002515863
141,-38.690012470091375
142,-40.40019833768545
143,-52.41117283972202
144,-49.86277375119464
145,-46.03060744107141
146,-42.94566196397229
147,-43.80483594567136
148,-42.042003686181594
149,-54.529663598911036
150,-49.18640705435581
151,-41.67970924095366
152,-46.74758589266412
153,-43.82523154880068
154,-38.83196704558151
155,34.863815321221495
156,-43.76085073085679
157,-44.9008667188508
158,-56.28025545351636
159,145.07975765461904
160,-37.82668936863886
161,-12.671525684990133
162,-35.40520452896253
163,-56.98284480294781
164,-42.21832142709786
165,-38.99985173079905
166,-46.924747405395706
167,-38.72179358780647
168,-48.654622239770625
169,121.90993044672264
170,-46.69218522100463
171,-47.241555017214594
172,29.15447576787107
173,-48.17380406534218
174,-50.41962008283989
175,88.10787829327796
176,-34.62618817335695
177,-64.02148920876934
178,-51.71458664373145
179,-53.086006499473996
180,-38.009030042962785
181,110.46205732036933
182,-7.89472601062635
183,-47.337809724746315
184,-43.71430472209025
185,-41.208301754904305
186,-42.54289071692934
187,-39.310601689616945
188,-55.19279129884819
189,-44.30332180257456
190,-1.0998565859918834
191,-44.663403042390726
192,-37.87122220306669
193,-50.97184298134062
194,-20.99664527206297
195,-47.04773030338063
196,-45.32114479368587
197,-44.9473458742514
198,10.427994800138631
199,-41.042607336783455
200,-40.83110014330182
201,-39.070471479538135
202,-51.77327692105828
203,117.2341060960941
204,-49.7086753265963
205,-40.72374572797562
206,-53.593216694629845
207,-45.38431824118116
208,-42.35369870012133
209,-38.86801914583931
210,-35.94953730677726
211,-43.52022146005464
212,-46.04978046495382
213,3.9988391565379917
214,-40.103704761047005
215,-33.97501459796849
216,-46.418843746261615
217,-40.13342413402435
218,-35.459786462095614
219,-43.11056428959246
220,-39.745950840221106
221,-48.82024872421087
222,-40.57030026049979
223,-45.202974636825104
224,-46.633095392948604
225,-42.517296693647694
226,34.44876705868183
227,128.646586062768
228,-34.330657250502156
229,-40.64265186047785
230,17.739486033078766
231,-36.951032532091475
232,-49.105037071219236
233,-59.34859941259406
234,-36.80490730648338
