Episodes,Average Episode Reward
0,-90.94208029241803
1,-126.22757519527426
2,-260.2704748004533
3,-164.38767824558266
4,-106.29417372914882
5,-121.9112383938616
6,-194.31005918774954
7,-161.76227002457605
8,-107.63570860884977
9,-60.84095696310375
10,-149.62829343386105
11,-53.06121722248179
12,-44.92946842584199
13,8.746594402522973
14,-57.456160768552515
15,-58.08709506663345
16,-66.83636883531852
17,-52.30739735092973
18,-55.23361226444493
19,-40.121002354374085
20,-39.376019603756106
21,-47.17979211082473
22,-51.00947669876362
23,-40.23076699913893
24,-64.48435001527534
25,-47.696895050490184
26,-68.12629552260212
27,-54.330283386480204
28,-53.26469233623112
29,-64.33515930051756
30,-65.98920480972127
31,-53.05948920900722
32,-47.38939589970226
33,-84.17533779986498
34,-66.0342301223335
35,-114.23359834865619
36,-119.54153970068619
37,-53.94165167775143
38,-63.5803974628121
39,-75.95941080400598
40,-142.59705050780553
41,-53.12115976725443
42,-93.03126804393006
43,-84.78564598122288
44,-144.01336077525974
45,-61.13911957129941
46,-47.56798721592674
47,-81.78178976850056
48,-68.41166648124963
49,-95.82636677210947
50,-81.62510215175064
51,-91.52804907745619
52,-87.61505467318958
53,-94.20444150236331
54,-99.21591410593177
55,-123.17792222801394
56,-74.99371420939673
57,-107.7885826384249
58,-137.88475595664028
59,-90.46211390942625
60,-65.9379710661805
61,-91.77657752200462
62,-129.2156204352781
63,-108.81493854979871
64,2.5266291466098245
65,-86.44600135751745
66,-57.69644505991286
67,-44.65552673040969
68,-61.44025229171377
69,-78.48843224995437
70,-94.30957634699249
71,-209.27522611677242
72,-24.594637544925057
73,-115.65558726285212
74,-75.21437514262729
75,-38.29402728942286
76,-99.7739657244359
77,-81.35357842671239
78,-59.871349663242675
79,-37.56147257299003
80,-61.69233601945828
81,-48.79923402165689
82,-51.04641635508794
83,-79.2126728214985
84,-55.21949655360169
85,-41.20008896162551
86,-52.35765358635312
87,-66.63472983017411
88,-41.23329482050967
89,-36.49866199515807
90,-46.13467748532988
91,-73.68262282519967
92,-61.74017900051727
93,-96.72938160316505
94,-88.69030147469131
95,-143.96827940748096
96,-129.30369101334674
97,-194.81232908601424
98,-141.60175930558466
99,-116.40667062826171
100,-80.94532164721348
101,-82.0631246454818
102,-65.68461629442272
103,-93.97879797765417
104,-80.39095202692769
105,-64.39592655197411
106,-65.85413201661478
107,-66.81635660611344
108,-56.94197662605664
109,-63.11385020085534
110,7.1608908622772915
111,189.20083474456263
112,-48.93952406332531
113,-71.98675203205069
114,-56.66481838686666
115,-55.736815731589566
116,-52.1344150757277
