Episodes,Average Episode Reward
0,-821.4703283530596
1,-701.787633070052
2,-809.9744243454473
3,-592.3188681834853
4,-863.8840601057578
5,-739.9324685558176
6,-930.4228288914842
7,-892.3739752484853
8,-879.3337673957625
9,-848.6675702182566
10,-882.5434109572984
11,-505.7069977268753
12,-761.4053929977805
13,-912.25581497187
14,-812.3610045197512
15,-551.6130669150468
16,-912.1436475279884
17,-803.3262106519032
18,-646.107984991286
19,-753.3182441386447
20,-1034.397170964655
21,-490.9164263512778
22,-973.8000641588272
23,-694.2072567509437
24,-490.3210817510722
25,-1187.138691932852
26,-835.7413421299262
27,-827.3092831374988
28,-404.20675347028936
29,-993.5182046160392
30,-1030.6973104308545
31,-994.740551206106
32,-542.8844799566026
33,-690.0857449334437
34,-833.7488297778141
35,-984.9957057567528
36,-865.3837727463249
37,-958.2600482712962
38,-592.4378869265466
39,-785.2907054195296
40,-917.3454388285621
41,-745.2699117985474
42,-788.8722229411717
43,-708.3609180986814
44,-684.5400782697085
45,-91.8599241719092
46,-648.1202385770708
47,-1008.1885339402734
48,-972.6810113594706
49,-904.5294551245737
50,-825.8480588244167
51,-487.48910006218193
52,-850.9501460082064
53,-639.1237851759038
54,-876.7963495969108
55,-649.2211633780523
56,-923.3233759302921
57,-733.7987122502998
58,-477.49752600885836
59,-588.4580204075897
60,-912.7392554415324
61,-774.83195472492
62,-1053.981390146229
63,-740.0396811179982
64,-870.7056416331869
65,-870.1926461268129
66,-934.2667758903991
67,-725.5141260206624
68,-531.4451617584257
69,-775.2044725032389
70,-618.7943992575231
71,-855.4446115108909
72,-883.4445789649903
73,-709.8015115311616
74,-835.1141687469841
75,-1042.7880796502068
76,-602.3027002260507
77,-824.0253547315104
78,-900.5070675015523
79,-802.9174924304107
80,-935.8781707946761
81,-801.9081062152331
82,-876.8581932034232
83,-522.3946300499618
84,-715.5710265443175
85,-719.5361859838235
86,-1173.6526927097957
87,-756.4556702712229
88,-505.55084437150197
89,-633.2825349098567
90,-824.8263094004911
91,-595.9554379898567
92,-858.8844513755027
93,-840.2891830304047
94,-710.2213436915852
95,-694.2026884613833
96,-746.3963110040366
97,-889.5868843281336
98,-1032.9474126534778
99,-669.3215871749878
100,-909.9127287675515
101,-1153.5029279388225
102,-669.3517275581654
103,-1003.9268766194627
104,-1043.4398114059245
105,-733.9948653199845
106,-873.8337082207546
107,-581.6444721489246
108,-801.0416389313222
109,-903.6469744619276
110,-1211.9062111493927
111,-491.97172156087777
112,-813.6353477593027
113,-1049.9343740384597
114,-983.3944823431754
115,-516.956800361056
116,-1039.4163459974793
117,-723.3608775805913
118,-842.0544879193951
119,-654.4626879759803
120,-458.8271744160084
121,-820.1127726704173
122,-674.6770955245934
123,-747.4637041337423
124,-407.0074528098917
125,-992.5216070111873
126,-811.0356636921846
127,-920.4405079769463
128,-841.609897560989
129,-916.4603496224796
130,-608.5903701230452
131,-512.978839365975
132,-588.3440123708759
133,-552.6531051529124
134,-875.9575970355548
135,-535.7435074728257
136,-760.1198749275928
137,-1079.0655580643008
138,-739.4930643669386
139,-706.8752544094885
140,-917.0003617510253
141,-777.7636032962744
142,-564.8566235855359
143,-861.5155269802221
144,-1070.603520564414
145,-633.2587348522078
146,-929.6942151790884
147,-723.180756337163
148,-289.32850505796364
149,-768.013547554591
150,-827.0881403680432
151,-812.5147865438342
152,-863.99493806146
153,-866.8928447792134
154,-506.4039748121776
155,-980.8620897116487
156,-1038.0589853034598
157,-1084.5270068270952
158,-1202.9291692616684
159,-881.3832079693267
160,-928.2866589317246
161,-320.8158488875982
162,-807.7741720601227
163,-732.1692064640589
164,-842.2649921802285
165,-603.9459010761135
166,-407.4587482376901
167,-576.2768792957847
168,-50.51673538584321
169,-718.9242354687049
170,-1050.9897567013923
171,-707.9322623211433
172,-769.9157551167986
173,-764.8354878580847
174,-762.8676587701412
175,-684.1837522140889
176,-1158.6446621908744
177,-578.1016423313333
178,-970.7409571543117
179,-643.3614158857945
180,-630.3877975038165
181,-954.492964018854
182,-776.1586313616838
183,-956.5520839033233
184,-738.1077048714301
185,-515.7281601701844
186,-846.1313438922178
187,-1189.270583749626
188,-806.3415872375788
189,-1081.0790825285005
190,-398.9962637034397
191,-828.0292360242432
192,-589.6065255647014
