Episodes,Average Episode Reward
0,32.76527641720794
1,-121.83124885078831
2,-59.99999999999979
3,-60.736998606206605
4,-59.99999999999979
5,-63.297814368326904
6,-25.66832323792666
7,-67.6579184532057
8,-85.94157958443213
9,-68.33224494046772
10,-59.99999999999979
11,-66.05693097385374
12,-60.53681028917812
13,-62.15703466001022
14,-60.195533657808944
15,-0.6310624878902756
16,-59.99999999999979
17,-60.99839400324557
18,-59.99999999999979
19,-59.99999999999979
20,-43.566779850426414
21,-46.23514597331628
22,-24.283036949293493
23,-30.427256947480238
24,-132.0815495514399
25,-22.340832054557325
26,-60.56195722830176
27,-88.16100795189904
28,-65.20812967264398
29,-12.648979705322883
30,-68.11540963897099
31,-63.895014388567134
32,-59.99999999999979
33,-61.207518099555
34,-96.88870240393979
35,-60.844785340315944
36,-59.99999999999979
37,-59.99999999999979
38,-60.361105869064076
39,-26.655010638056336
40,-90.86736843072174
41,-67.04398357953342
42,-84.99335748823292
43,-63.913565009808515
44,-48.74047913397645
45,-61.71142248325155
46,-40.36855936471964
47,-93.54776302241912
48,-65.11384954481136
49,-113.67042778361211
50,-176.32506473955306
51,-59.99999999999979
52,-59.99999999999979
53,-116.24171609331201
54,-56.13150407097634
55,-70.22589356513758
56,-57.96707748140136
57,-36.20682131275042
58,6.421722514111947
59,-71.56486635879008
60,-81.26527875273312
61,-59.99999999999979
62,-59.99999999999979
63,-75.91831866159707
64,-69.09153335876826
65,-82.58929591076831
66,51.05376826895852
67,-34.74891276174299
68,-117.30260690215728
69,-79.10314064240933
70,-34.41803924049021
71,-29.997206558367342
72,-59.99999999999979
73,-68.00205057970444
74,-55.27338970303077
75,-67.27584200716115
76,-42.734911924549294
77,-77.33872802300246
78,-71.10222973782375
79,-19.356213755771698
80,-205.3292146144208
81,-71.97997796261228
82,-63.61797708135847
83,-25.626009752505322
84,-59.99999999999979
85,-40.74416724618865
86,16.30792928966526
87,-20.93652713222077
88,-62.53712193192412
89,-44.419105973081564
90,-52.18609745990562
91,-31.855453908504217
92,-59.99999999999979
93,-46.9353293877052
94,-59.99999999999979
95,41.590860559994844
96,-98.67759894120007
97,-64.46715057644667
98,34.44163173530947
99,-52.92964481679
100,-59.99999999999979
101,-71.96617747337848
102,-15.469588646630454
103,-59.99999999999979
104,-59.99999999999979
105,-72.39111379569538
106,31.327524948549158
107,-60.64978281763793
108,-59.99999999999979
109,-48.2751322621385
110,-78.8210297037672
111,-75.75754260229319
112,-72.71833616957647
113,-69.33263359383277
114,-42.29936610043347
115,-63.65755807013235
116,-88.52806665830606
117,-63.70837892835177
118,-64.27007148593768
119,-46.88323166172606
120,-29.26225419909489
121,-52.34314690495532
122,-9.16448657426345
123,-106.38376099873562
124,-14.529155593677105
125,-60.80161622217674
126,-60.273688029413655
127,-37.45162260444552
128,-43.41966808035008
129,-70.97867653518219
130,-18.263832977462577
131,-59.99999999999979
132,-31.05366694430251
133,-71.94628221015407
134,-28.70845463814484
135,-51.27559615230446
136,-59.99999999999979
137,-57.7901689849901
138,-63.59509332704856
139,8.840689060984246
140,-470.4363981002107
141,-60.28437593322427
142,-61.83513451688615
143,-59.99999999999979
144,-75.42049515676864
145,-95.40078474222595
146,-79.4258892224224
147,-133.87405731235643
148,16.5725566089285
149,-59.99999999999979
150,-63.449149435817226
151,4.150454147073062
152,-82.62483298788584
153,-23.71970959836662
154,-19.317862496779302
155,-59.99999999999979
156,-59.99999999999979
157,-56.7487725204252
158,-106.83697710856808
159,-45.83140578789178
160,-60.47945490822095
161,-78.04459430072323
162,-66.50925164464962
163,-59.99999999999979
164,-36.90093536134254
165,-64.4692073554629
166,-87.35622446973227
167,-76.11357988879404
168,-66.93398603182827
169,-31.645411789081194
170,-59.99999999999979
171,71.58477736884785
172,-45.51697702335328
173,-37.56881521938855
174,-64.59323683082765
175,-68.13065125008269
176,-60.20535460273723
177,-69.42040627565589
178,-42.35702650439157
179,-28.402661469533893
180,-407.64726874325834
181,-46.52072665140293
182,2.5853033413619935
183,-68.54803997021246
184,-59.99999999999979
185,-55.56444635249258
186,-66.82905007816856
187,-67.63851410901621
188,-80.62485713988767
189,-65.5803655712056
190,2.577776610993097
191,-20.07950178284293
192,-66.43814885654243
193,-61.549128833700536
194,12.290377490013292
195,-57.16826784281004
196,-59.99999999999979
197,-82.59732984243257
198,-66.8692929655604
199,-59.99999999999979
200,-593.5952802989792
201,-59.99999999999979
202,-71.19258982135524
203,-68.80916303747512
204,-68.91122455840207
205,-95.57357235230259
206,-112.49748438149251
207,-72.56193162334489
208,-60.97394939925088
209,-25.871671907999037
210,-60.04743931486528
211,-60.392550297146386
212,-63.52247612323194
213,-82.04019514507824
214,-44.43571719621691
215,-28.11964877248875
216,-59.99999999999979
217,-79.06289915710482
218,-50.42918707811148
219,-65.59101662912566
220,-83.00749567467015
221,-28.212526887962582
222,-81.5706584906063
223,-15.453248652610041
224,-96.7200104033498
225,-42.07812630286712
226,-59.99999999999979
227,-8.784134729081591
228,-91.28082663181723
229,-40.53728228183123
230,-89.25060446118086
231,-2.766086400752516
232,-21.360584719753277
233,-14.867174019934614
234,-69.71165504383633
235,-60.20571214604829
236,-42.918159879291096
237,-37.923325360298485
238,-67.83447852600129
239,-86.40310489276136
240,-398.90810466428854
241,-68.43573715893741
242,-51.95421921522149
243,-59.15909683535967
244,-59.99999999999979
245,-59.99999999999979
246,-61.60991439878964
247,-61.04545355318985
248,-51.75827815147484
