Episodes,Average Episode Reward
0,-63.336134687895026
1,-61.37376232391941
2,-21.63827473348794
3,-31.58513260644298
4,-63.33806826437095
5,-61.003481744315884
6,-62.67230712911462
7,-26.184624583456966
8,-59.99999999999979
9,-58.25050833812377
10,-12.125618534361221
11,-60.03596408021045
12,-15.00633078515462
13,-59.99999999999979
14,-58.610483326683784
15,-44.562208083730056
16,-88.1203191715276
17,-28.44284523198984
18,-50.48013212821035
19,18.016191147663953
20,-138.1335653315363
21,-152.36257378610614
22,-25.149067764523174
23,-83.09750057212476
24,-98.68273898386546
25,-102.01297542516545
26,-59.99999999999979
27,-61.791142205791076
28,-152.1403289995138
29,-59.99999999999979
30,-46.23464229868024
31,-95.77147847096214
32,-39.99302820112049
33,-3.5341597137589957
34,-59.99999999999979
35,-24.326286432743107
36,-13.066050099738586
37,-24.59008287076959
38,-27.534305537908303
39,-75.61359747956966
40,-79.76124716654925
41,-4.062849078036275
42,-61.8862701751724
43,-74.38701223477324
44,-78.55290233566933
45,-34.82949862923973
46,-59.99999999999979
47,-63.418834817520285
48,-47.40696598797967
49,-61.82172178115439
50,-23.052696411564735
51,-73.10488975313167
52,-59.99999999999979
53,-62.11131063991637
54,-59.99999999999979
55,-87.74019858279487
56,-59.99999999999979
57,-66.74149116574505
58,-59.99999999999979
59,-59.99999999999979
60,-26.15516089996514
61,-76.82385610692958
62,-59.99999999999979
63,-80.20257887799815
64,-103.90787889175166
65,-29.764640033815816
66,-37.68990702494643
67,-105.78732154320926
68,-63.7319063877808
69,-60.948652103083205
70,-41.779427009299106
71,-60.15332133624791
72,-38.351406502248274
73,-28.83527056697071
74,-60.497031201406884
75,-5.64435065877403
76,-60.804969334316276
77,-59.99999999999979
78,-61.82205680350315
79,-59.99999999999979
80,-551.3207439145298
81,-43.69480561844918
82,-41.04387457782579
83,-60.5946266047407
84,-68.80784532195901
85,-117.92250842456993
86,-46.844647842982006
87,-60.02134984678314
88,-43.76833047174054
89,-9.356318980484607
90,-37.43938379264723
91,-65.98236413391747
92,10.62233798115492
93,-59.99999999999979
94,-87.8199499621763
95,-60.270820192372874
96,-55.48514791613802
97,-24.8176224069199
98,-45.77273325788361
99,-97.0409073437557
100,-113.82032139585297
101,-59.99999999999979
102,-30.76620705722834
103,-63.27439099633626
104,-37.11006257955354
105,-102.56271397085885
106,-19.312569441801656
107,-64.49136165963576
108,-63.740208151233695
109,-94.20969882238437
110,-43.49381009980654
111,-62.8518814531711
112,-61.182992131532465
113,2.3269370877641267
114,-21.76001103873244
115,6.0624925432772905
116,-66.57426187746377
117,-48.06432963587373
118,-70.38573220507976
119,-60.50911592246159
120,-162.08938141940283
121,-52.020068078436516
122,0.27486340948553073
123,-67.30638927307834
124,-64.35907087816858
125,-62.51011195704759
126,-66.19443993124858
127,-77.24354721740626
128,-68.42125712986827
129,-60.04701053038122
130,-74.21535351214439
131,-59.99999999999979
132,-50.92260657325148
133,-70.7492052007413
134,-90.33505303686894
135,-63.97589223585738
136,-62.397391599101695
137,-45.268321661611544
138,-19.847684341216244
139,-69.57907624942109
140,-634.08829003346
141,-60.23394967135727
142,-69.26256914392422
143,-154.33426871191193
144,-41.48393209924444
145,-77.29615375161086
146,-70.25117686735386
147,-59.99999999999979
148,-76.28080392198618
149,-71.71158533771425
150,-60.25533415941227
151,-55.7206530040538
152,-62.72608472396967
153,-38.19112592839877
154,-41.75340733021984
155,-66.00510957186377
156,-63.161099892114315
157,22.25273394797629
158,-26.162034471059908
159,-50.337046168787005
160,-315.8296441934447
161,-35.936666873015895
162,-42.45680993126452
163,6.507074189437696
164,-67.11199743295055
165,-59.99999999999979
166,-62.65022547906834
167,-137.98372020002103
168,-61.617437842569025
169,-134.61065323219665
170,-152.84877354073856
171,-32.596812246072375
172,-132.36472665538255
173,-48.46957487530262
174,-59.99999999999979
175,-30.38983109531513
176,-75.94399819138235
177,-10.188451964874172
178,-57.13135662390865
179,-91.60110312436755
180,-173.35374231124337
181,-36.38449344270094
182,-69.90055568088599
183,-64.05470102316511
184,-62.1134803073604
185,-71.54666444899478
186,-1.972252850724762
187,-108.37753271373784
188,-59.99999999999979
189,-60.62980903276559
190,-64.98577639903618
191,-79.59399292758602
192,-67.72398464986107
193,-48.242318824149955
194,-68.0003798378549
195,-60.063357637939944
196,-59.99999999999979
197,-59.99999999999979
198,-44.42614743698894
199,-85.0469270261103
200,-177.01663641245366
201,-49.75251746439043
202,-50.78206591932944
203,-43.52338049520415
204,-8.814624547107842
205,-60.66244299185681
206,-41.62933728607544
207,-68.40544617136092
208,-59.99999999999979
209,-82.46215433470357
210,-68.91243938703079
211,-332.1679727609708
212,-66.67459915113008
213,-143.55441650860385
214,-60.46224142137619
215,-59.99999999999979
216,-59.99999999999979
217,-67.95328706256296
218,-74.33130381303494
219,-125.5490229670733
220,-82.30761765061568
221,-63.165718219449886
222,-39.46266682066112
223,-19.765496732663134
224,-79.19131385909121
225,-39.14340108024225
226,-175.1076347836808
227,-62.176633613065725
228,-99.21210759555824
229,-66.42131961185623
230,-113.36841999558715
231,54.78940206312439
232,-82.3301857477592
233,-60.573234762804525
234,-23.804870646847185
235,-48.2830584665629
236,-12.71920646750102
237,-64.11631090484788
238,-88.20854535069417
239,-47.86447397287438
240,-41.27750543539131
241,-5.482070258212419
242,4.2923875647425005
243,-42.29592469355734
244,-40.82924684791716
245,-65.35088278090053
246,-62.37861827013799
247,-40.61551265638135
248,-77.24338441097878
