Episodes,Average Episode Reward
0,-52.07923714682931
1,-77.68817388199301
2,-28.479371666928056
3,-59.99999999999979
4,-17.021520171685722
5,-157.86862163133094
6,30.70849948050893
7,-63.203356739922576
8,-6.034673950997355
9,-108.43954559965908
10,-60.13211164657915
11,-64.19212129032928
12,-55.530281717559625
13,-60.83626211931273
14,-60.215312051270686
15,-47.15312118284052
16,-66.97478553990248
17,-59.99999999999979
18,-70.05627078418253
19,-66.9079074947068
20,-61.67773073592745
21,-57.502181486499296
22,-94.79540326957414
23,-74.94829807176986
24,-64.74844820167398
25,29.949503330641647
26,-68.00334646238174
27,-59.99999999999979
28,-92.83234639493344
29,-67.86789415747019
30,-18.205181045134935
31,-82.25886372163006
32,-84.68579805108823
33,-59.99999999999979
34,-77.37756172154894
35,-64.80180190392794
36,-66.77686753603685
37,-63.94244863136967
38,-56.86720224121783
39,-60.73766876987093
40,-199.59848158866237
41,-72.91972560869354
42,-134.85104116194188
43,-67.14676506560082
44,-8.320959784975285
45,-59.99999999999979
46,-61.04433147235819
47,-14.991579403469643
48,-59.99999999999979
49,-82.8964356453278
50,-65.11015195051617
51,-60.08280789443597
52,-59.99999999999979
53,-59.99999999999979
54,-59.021441856738214
55,-72.22132131412262
56,-62.257310158073544
57,-25.70900756023483
58,-91.82649131731966
59,-73.79943052941137
60,-404.1974794418294
61,-63.27271712898924
62,-46.79993249087726
63,-15.545824555413486
64,-66.34026020244154
65,-56.784433364404954
66,-63.7870771022358
67,-79.98511989084979
68,-138.10792094246617
69,-8.43558072349458
70,-47.26165974058396
71,-136.11973588377992
72,-106.78411282141218
73,-86.00441224623718
74,-4.342784535619059
75,-59.99999999999979
76,-78.27003363148502
77,-23.936606324536047
78,-77.49736501463762
79,-30.99104613185933
80,-59.99999999999979
81,-107.65791718260809
82,-62.672024616315944
83,-62.942528683434396
84,-60.26537016520797
85,-12.827412562227074
86,-69.01262132462409
87,-95.80050478625927
88,-58.48009218099682
89,-110.23904310927202
90,-94.61679053458627
91,-76.11219949464981
92,56.82026141324922
93,-59.99999999999979
94,-87.24350307865079
95,-30.00762302215131
96,-31.925806089665937
97,-83.39202849097501
98,-24.841704262370953
99,-81.12761090109886
100,-99.68343930529839
101,-60.60556940701693
102,-62.244031570480935
103,-10.478810774601804
104,-59.243711338427666
105,-59.99999999999979
106,-59.99999999999979
107,-41.428796711229566
108,-65.74701360591219
109,-41.309932225203475
110,6.397345969989348
111,-42.40230962682533
112,-59.99999999999979
113,-60.402926366456825
114,-64.72732853319594
115,-59.99999999999979
116,-77.2196562771635
117,-60.75789407346514
118,-91.91058555054154
119,-66.35579770996058
120,-151.97191139305085
121,-12.185414848749566
122,-65.7588028638755
123,-59.99999999999979
124,-71.61594089792509
125,-59.99999999999979
126,-63.81108764441406
127,-96.25045895327597
128,-60.156832144687094
129,-59.99999999999979
130,-40.84668970696651
131,-25.68500326932754
132,-88.37693479277266
133,-59.99999999999979
134,-56.34436367972615
135,-54.25015095724166
136,-22.866759438002788
137,7.161737439460635
138,-101.37444012491233
139,-53.06222971768168
140,-299.86729278828346
141,-60.877389735621115
142,-24.319799668998815
143,-73.88089215325368
144,-13.756502130851752
145,-66.85753529452975
146,-56.63274641876682
147,-59.99999999999979
148,-88.81453573649986
149,-46.98010645422277
150,-64.01111890129589
151,-59.99999999999979
152,-44.74606512547731
153,-61.37904421198011
154,8.31468244775965
155,-16.441274306919258
156,-30.549019308805217
157,-38.36365014428726
158,-65.32660559427535
159,-85.33596105412715
160,-267.42723855272203
161,-47.90849037965214
162,-59.99999999999979
163,-89.33384984061244
164,-61.73602884370916
165,-31.062202753396104
166,-134.95899728272434
167,-24.563813868686534
168,-40.71557294502457
169,-52.94423702726163
170,-67.11871912401755
171,-125.69725542089174
172,-59.99999999999979
173,-117.11088652896149
174,-16.16904845383717
175,-60.23841068836437
176,-37.59278384461466
177,-51.73961050792689
178,-45.723795984780345
179,-77.15863257949451
180,86.60076347742074
181,-59.99999999999979
182,-79.91244798058366
183,-63.644761081095666
184,-67.69742852848015
185,-16.905438528931015
186,-72.66193644974604
187,-67.83304966241757
188,-60.00019625686865
189,-52.335760490465084
190,-77.93701453201159
191,-52.0465398981669
192,-82.9809364923177
193,-7.611680852546142
194,-60.93970436111506
195,-69.49884128350676
196,-83.04225770621032
197,-91.50517834830028
198,-59.99999999999979
199,-102.89548335749501
200,-330.9306172243098
201,-106.65852037456327
202,-57.635348624786836
203,-99.16595630718258
204,-59.99999999999979
205,-73.0381049229084
206,-60.00082907069945
207,-59.99999999999979
208,-68.78479736623316
209,-60.4385567349034
210,-39.82155336762125
211,-49.177008175984135
212,11.080099389182706
213,-59.99999999999979
214,-59.44534487687909
215,-111.24300521501264
216,-69.13651541515745
217,-0.08357259775538539
218,-76.40065895941952
219,-84.28706451987202
220,-223.53891588683635
221,-42.331270672624555
222,-61.56890577324429
223,-59.99999999999979
224,-90.91738910963821
225,-102.68652714710454
226,-100.85626076805914
227,-69.78308274061376
228,-46.21195650369418
229,-68.23254327488958
230,-60.10360468390425
231,-67.02634892879489
232,-31.318855358306276
233,-17.524254737022908
234,-62.9495978811816
235,-59.99999999999979
236,-36.299846376991
237,-59.99999999999979
238,-65.44894642122208
239,-55.782493589701964
240,-314.0040995874648
241,-60.083985486240934
242,-61.544220229524434
243,-66.44141221340179
244,-51.0661298628988
245,-65.26279042914115
246,-12.764105134997054
247,-42.43084629933414
248,-67.06691704801166
